id,program_code,program_name,code,primaryname,strength,description,id,name,Year,Month,Day,beginningbalance,quantityreceived,quantitydispensed,quantityrequested,quantityapproved,totallossesandadjustments,calculatedorderquantity,newpatientcount,Stock In Hand
111276,MMIA,MMIA,08S13,Lamivudina(3TC); 150mg 60Comp; Embalagem,150mg Comp,Lamivudina(3TC),132,Matalane,2015.0,12.0,1.0,0,0,0,,0,0,0,0,0
111277,MMIA,MMIA,08S15,Zidovudina (AZT); 300mg 60Comp; Embalagem,300mg Comp,Zidovudina (AZT),132,Matalane,2015.0,12.0,1.0,0,0,0,,0,0,0,0,0
111278,MMIA,MMIA,08S34B,"Estavudina+Lamivudina+Nevirapi; 6mg + 30mg +50mg, 60 Cps (Baby; Embalagem","6mg + 30mg +50mg, Cps (Baby)",Estavudina+Lamivudina+Nevirapina,132,Matalane,2015.0,12.0,1.0,0,0,0,,0,0,0,0,0
111279,MMIA,MMIA,08S32Z,"Estavudina/Lamivudina; 6mg+30mg, 60 Comp (Baby); Embalagem","6mg+30mg, Comp (Baby)",Estavudina/Lamivudina,132,Matalane,2015.0,12.0,1.0,0,0,0,,0,0,0,0,0
111280,MMIA,MMIA,08S42B,Zidovudina/Lamivudina/Nevirapi; 60mg+30mg+50mg 60 Comprimidos; Embalagem,60mg+30mg+50mg Comprimidos,Zidovudina/Lamivudina/Nevirapina,132,Matalane,2015.0,12.0,1.0,0,0,0,,0,0,0,0,0
111281,MMIA,MMIA,08S40Z,"Lamivudina+Zidovudina; 30mg+60mg, 60 Comprimidos; Embalagem","30mg+60mg, Comprimidos",Lamivudina+Zidovudina,132,Matalane,2015.0,12.0,1.0,0,0,0,,0,0,0,0,0
111282,MMIA,MMIA,08S39B,Lopinavir/Ritonavir 100mg+25mg 60Comp Embalagem,100mg + 25mg Comp,Lopinavir/Ritonavir,132,Matalane,2015.0,12.0,1.0,0,0,0,,0,0,0,0,0
111283,MMIA,MMIA,08S39Y,Lopinavir/Ritonavir (Kaletra); 80mg + 20mg; Solução,80mg + 20mg,Lopinavir/Ritonavir (Kaletra),132,Matalane,2015.0,12.0,1.0,0,0,0,,0,0,0,0,0
111284,MMIA,MMIA,08S01ZZ,Abacavir (ABC)+Lamivudina (3TC; 60mg+30mg 60Comp; Embalagem,60mg+30mg Comp,Abacavir (ABC)+Lamivudina (3TC),132,Matalane,2015.0,12.0,1.0,670,0,0,,0,0,0,0,670
111285,MMIA,MMIA,08S20,Efavirenz (EFV); 200mg 90Caps; Embalagem,200mg Caps,Efavirenz (EFV),132,Matalane,2015.0,12.0,1.0,0,0,0,,0,0,0,0,0
111286,MMIA,MMIA,08S19,Efavirenz (EFV); 50mg 30Caps; Embalagem,50mg Caps,Efavirenz (EFV),132,Matalane,2015.0,12.0,1.0,0,0,0,,0,0,0,0,0
111287,MMIA,MMIA,08S01B,"Abacavir sulfato (ABC) 60mg, 60Cps (Baby) Embalagem","60mg,  (Baby)",Abacavir sulfato (ABC),132,Matalane,2015.0,12.0,1.0,260,0,0,,0,0,0,0,260
111288,MMIA,MMIA,08S23,Nevirapina (NVP); 50mg/5mL 240mL; Suspensão,50mg/5mL 240mL,Nevirapina (NVP),132,Matalane,2015.0,12.0,1.0,0,0,0,,0,0,0,0,0
111289,MMIA,MMIA,08S17,Zidovudina (AZT); 50mg/5mL 240mL; Solução,50mg/5mL 240mL,Zidovudina (AZT),132,Matalane,2015.0,12.0,1.0,0,0,0,,0,0,0,0,0
115196,MMIA,MMIA,08S42,Zidovudina/Lamivudina/Nevirapi; 300mg+150mg+200mg 60Comp; Embalagem,300mg+150mg+200mg Comp,Zidovudina/Lamivudina/Nevirapina,136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115197,MMIA,MMIA,08S18Y,Tenofovir/Lamivudina/Efavirenz; 300mg + 300mg + 600mg 30Comp; Embalagem,300mg + 300mg + 600mg Comp,Tenofovir/Lamivudina/Efavirenz,136,Ricatla,2015.0,12.0,4.0,123,0,0,,0,0,0,0,123
115198,MMIA,MMIA,08S40,Zidovudina/Lamivudina; 300mg+150mg 60Comp; Embalagem,"300mg+150mg,Comp",Zidovudina/Lamivudina,136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115199,MMIA,MMIA,08S36,Estavudina/Lamivudina/Nevirapi; 200mg+150mg+30mg 60Comp; Embalagem,200mg+150mg+30mg 60Comp,Estavudina/Lamivudina/Nevirapina,136,Ricatla,2015.0,12.0,4.0,123,0,0,,0,0,0,0,123
115200,MMIA,MMIA,08S32,Estavudina/Lamivudina; 30mg +150mg 60Comp; Embalagem,30mg +150mgComp,Estavudina/Lamivudina,136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115201,MMIA,MMIA,08S18Z,Tenofovir/Lamivudina; 300mg+300mg 30Comp; Embalagem,300mg+300mg Comp,Tenofovir/Lamivudina,136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115202,MMIA,MMIA,08S39Z,Lopinavir/Ritonavir; 200mg+50mg 120Comp; Embalagem,200mg+50mg Comp,Lopinavir/Ritonavir,136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115203,MMIA,MMIA,08S21,Efavirenz (EFV); 600mg 30Comp; Embalagem,600mg Comp,Efavirenz (EFV),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115204,MMIA,MMIA,08S01,"Abacavir sulfato (ABC) 300mg,60comp Embalagem","300mg,comp",Abacavir sulfato (ABC),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115205,MMIA,MMIA,08S22,Nevirapina (NVP); 200mg 60Comp; Embalagem,200mg Comp,Nevirapina (NVP),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115206,MMIA,MMIA,08S13,Lamivudina(3TC); 150mg 60Comp; Embalagem,150mg Comp,Lamivudina(3TC),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115207,MMIA,MMIA,08S15,Zidovudina (AZT); 300mg 60Comp; Embalagem,300mg Comp,Zidovudina (AZT),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115208,MMIA,MMIA,08S34B,"Estavudina+Lamivudina+Nevirapi; 6mg + 30mg +50mg, 60 Cps (Baby; Embalagem","6mg + 30mg +50mg, Cps (Baby)",Estavudina+Lamivudina+Nevirapina,136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115209,MMIA,MMIA,08S32Z,"Estavudina/Lamivudina; 6mg+30mg, 60 Comp (Baby); Embalagem","6mg+30mg, Comp (Baby)",Estavudina/Lamivudina,136,Ricatla,2015.0,12.0,4.0,123,0,0,,0,0,0,0,123
115210,MMIA,MMIA,08S42B,Zidovudina/Lamivudina/Nevirapi; 60mg+30mg+50mg 60 Comprimidos; Embalagem,60mg+30mg+50mg Comprimidos,Zidovudina/Lamivudina/Nevirapina,136,Ricatla,2015.0,12.0,4.0,123,0,2,,0,0,0,0,121
115211,MMIA,MMIA,08S40Z,"Lamivudina+Zidovudina; 30mg+60mg, 60 Comprimidos; Embalagem","30mg+60mg, Comprimidos",Lamivudina+Zidovudina,136,Ricatla,2015.0,12.0,4.0,123,0,0,,0,0,0,0,123
115212,MMIA,MMIA,08S39B,Lopinavir/Ritonavir 100mg+25mg 60Comp Embalagem,100mg + 25mg Comp,Lopinavir/Ritonavir,136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115213,MMIA,MMIA,08S39Y,Lopinavir/Ritonavir (Kaletra); 80mg + 20mg; Solução,80mg + 20mg,Lopinavir/Ritonavir (Kaletra),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115214,MMIA,MMIA,08S01ZZ,Abacavir (ABC)+Lamivudina (3TC; 60mg+30mg 60Comp; Embalagem,60mg+30mg Comp,Abacavir (ABC)+Lamivudina (3TC),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115215,MMIA,MMIA,08S20,Efavirenz (EFV); 200mg 90Caps; Embalagem,200mg Caps,Efavirenz (EFV),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115216,MMIA,MMIA,08S19,Efavirenz (EFV); 50mg 30Caps; Embalagem,50mg Caps,Efavirenz (EFV),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115217,MMIA,MMIA,08S01B,"Abacavir sulfato (ABC) 60mg, 60Cps (Baby) Embalagem","60mg,  (Baby)",Abacavir sulfato (ABC),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115218,MMIA,MMIA,08S23,Nevirapina (NVP); 50mg/5mL 240mL; Suspensão,50mg/5mL 240mL,Nevirapina (NVP),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115219,MMIA,MMIA,08S17,Zidovudina (AZT); 50mg/5mL 240mL; Solução,50mg/5mL 240mL,Zidovudina (AZT),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115220,MMIA,MMIA,08S42,Zidovudina/Lamivudina/Nevirapi; 300mg+150mg+200mg 60Comp; Embalagem,300mg+150mg+200mg Comp,Zidovudina/Lamivudina/Nevirapina,136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115221,MMIA,MMIA,08S18Y,Tenofovir/Lamivudina/Efavirenz; 300mg + 300mg + 600mg 30Comp; Embalagem,300mg + 300mg + 600mg Comp,Tenofovir/Lamivudina/Efavirenz,136,Ricatla,2015.0,12.0,4.0,123,0,0,,0,0,0,0,123
115222,MMIA,MMIA,08S40,Zidovudina/Lamivudina; 300mg+150mg 60Comp; Embalagem,"300mg+150mg,Comp",Zidovudina/Lamivudina,136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115223,MMIA,MMIA,08S36,Estavudina/Lamivudina/Nevirapi; 200mg+150mg+30mg 60Comp; Embalagem,200mg+150mg+30mg 60Comp,Estavudina/Lamivudina/Nevirapina,136,Ricatla,2015.0,12.0,4.0,123,0,0,,0,0,0,0,123
115224,MMIA,MMIA,08S32,Estavudina/Lamivudina; 30mg +150mg 60Comp; Embalagem,30mg +150mgComp,Estavudina/Lamivudina,136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115225,MMIA,MMIA,08S18Z,Tenofovir/Lamivudina; 300mg+300mg 30Comp; Embalagem,300mg+300mg Comp,Tenofovir/Lamivudina,136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115226,MMIA,MMIA,08S39Z,Lopinavir/Ritonavir; 200mg+50mg 120Comp; Embalagem,200mg+50mg Comp,Lopinavir/Ritonavir,136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115227,MMIA,MMIA,08S21,Efavirenz (EFV); 600mg 30Comp; Embalagem,600mg Comp,Efavirenz (EFV),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115228,MMIA,MMIA,08S01,"Abacavir sulfato (ABC) 300mg,60comp Embalagem","300mg,comp",Abacavir sulfato (ABC),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115229,MMIA,MMIA,08S22,Nevirapina (NVP); 200mg 60Comp; Embalagem,200mg Comp,Nevirapina (NVP),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115230,MMIA,MMIA,08S13,Lamivudina(3TC); 150mg 60Comp; Embalagem,150mg Comp,Lamivudina(3TC),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115231,MMIA,MMIA,08S15,Zidovudina (AZT); 300mg 60Comp; Embalagem,300mg Comp,Zidovudina (AZT),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115232,MMIA,MMIA,08S34B,"Estavudina+Lamivudina+Nevirapi; 6mg + 30mg +50mg, 60 Cps (Baby; Embalagem","6mg + 30mg +50mg, Cps (Baby)",Estavudina+Lamivudina+Nevirapina,136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115233,MMIA,MMIA,08S32Z,"Estavudina/Lamivudina; 6mg+30mg, 60 Comp (Baby); Embalagem","6mg+30mg, Comp (Baby)",Estavudina/Lamivudina,136,Ricatla,2015.0,12.0,4.0,123,0,0,,0,0,0,0,123
115234,MMIA,MMIA,08S42B,Zidovudina/Lamivudina/Nevirapi; 60mg+30mg+50mg 60 Comprimidos; Embalagem,60mg+30mg+50mg Comprimidos,Zidovudina/Lamivudina/Nevirapina,136,Ricatla,2015.0,12.0,4.0,123,0,2,,0,0,0,0,121
115235,MMIA,MMIA,08S40Z,"Lamivudina+Zidovudina; 30mg+60mg, 60 Comprimidos; Embalagem","30mg+60mg, Comprimidos",Lamivudina+Zidovudina,136,Ricatla,2015.0,12.0,4.0,123,0,0,,0,0,0,0,123
115236,MMIA,MMIA,08S39B,Lopinavir/Ritonavir 100mg+25mg 60Comp Embalagem,100mg + 25mg Comp,Lopinavir/Ritonavir,136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115237,MMIA,MMIA,08S39Y,Lopinavir/Ritonavir (Kaletra); 80mg + 20mg; Solução,80mg + 20mg,Lopinavir/Ritonavir (Kaletra),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115238,MMIA,MMIA,08S01ZZ,Abacavir (ABC)+Lamivudina (3TC; 60mg+30mg 60Comp; Embalagem,60mg+30mg Comp,Abacavir (ABC)+Lamivudina (3TC),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115239,MMIA,MMIA,08S20,Efavirenz (EFV); 200mg 90Caps; Embalagem,200mg Caps,Efavirenz (EFV),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115240,MMIA,MMIA,08S19,Efavirenz (EFV); 50mg 30Caps; Embalagem,50mg Caps,Efavirenz (EFV),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115241,MMIA,MMIA,08S01B,"Abacavir sulfato (ABC) 60mg, 60Cps (Baby) Embalagem","60mg,  (Baby)",Abacavir sulfato (ABC),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115242,MMIA,MMIA,08S23,Nevirapina (NVP); 50mg/5mL 240mL; Suspensão,50mg/5mL 240mL,Nevirapina (NVP),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115243,MMIA,MMIA,08S17,Zidovudina (AZT); 50mg/5mL 240mL; Solução,50mg/5mL 240mL,Zidovudina (AZT),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115244,MMIA,MMIA,08S42,Zidovudina/Lamivudina/Nevirapi; 300mg+150mg+200mg 60Comp; Embalagem,300mg+150mg+200mg Comp,Zidovudina/Lamivudina/Nevirapina,136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115245,MMIA,MMIA,08S18Y,Tenofovir/Lamivudina/Efavirenz; 300mg + 300mg + 600mg 30Comp; Embalagem,300mg + 300mg + 600mg Comp,Tenofovir/Lamivudina/Efavirenz,136,Ricatla,2015.0,12.0,4.0,123,0,0,,0,0,0,0,123
115246,MMIA,MMIA,08S40,Zidovudina/Lamivudina; 300mg+150mg 60Comp; Embalagem,"300mg+150mg,Comp",Zidovudina/Lamivudina,136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115247,MMIA,MMIA,08S36,Estavudina/Lamivudina/Nevirapi; 200mg+150mg+30mg 60Comp; Embalagem,200mg+150mg+30mg 60Comp,Estavudina/Lamivudina/Nevirapina,136,Ricatla,2015.0,12.0,4.0,123,0,0,,0,0,0,0,123
115248,MMIA,MMIA,08S32,Estavudina/Lamivudina; 30mg +150mg 60Comp; Embalagem,30mg +150mgComp,Estavudina/Lamivudina,136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115249,MMIA,MMIA,08S18Z,Tenofovir/Lamivudina; 300mg+300mg 30Comp; Embalagem,300mg+300mg Comp,Tenofovir/Lamivudina,136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115250,MMIA,MMIA,08S39Z,Lopinavir/Ritonavir; 200mg+50mg 120Comp; Embalagem,200mg+50mg Comp,Lopinavir/Ritonavir,136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115251,MMIA,MMIA,08S21,Efavirenz (EFV); 600mg 30Comp; Embalagem,600mg Comp,Efavirenz (EFV),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115252,MMIA,MMIA,08S01,"Abacavir sulfato (ABC) 300mg,60comp Embalagem","300mg,comp",Abacavir sulfato (ABC),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115253,MMIA,MMIA,08S22,Nevirapina (NVP); 200mg 60Comp; Embalagem,200mg Comp,Nevirapina (NVP),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115254,MMIA,MMIA,08S13,Lamivudina(3TC); 150mg 60Comp; Embalagem,150mg Comp,Lamivudina(3TC),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115255,MMIA,MMIA,08S15,Zidovudina (AZT); 300mg 60Comp; Embalagem,300mg Comp,Zidovudina (AZT),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115256,MMIA,MMIA,08S34B,"Estavudina+Lamivudina+Nevirapi; 6mg + 30mg +50mg, 60 Cps (Baby; Embalagem","6mg + 30mg +50mg, Cps (Baby)",Estavudina+Lamivudina+Nevirapina,136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115257,MMIA,MMIA,08S32Z,"Estavudina/Lamivudina; 6mg+30mg, 60 Comp (Baby); Embalagem","6mg+30mg, Comp (Baby)",Estavudina/Lamivudina,136,Ricatla,2015.0,12.0,4.0,123,0,0,,0,0,0,0,123
115258,MMIA,MMIA,08S42B,Zidovudina/Lamivudina/Nevirapi; 60mg+30mg+50mg 60 Comprimidos; Embalagem,60mg+30mg+50mg Comprimidos,Zidovudina/Lamivudina/Nevirapina,136,Ricatla,2015.0,12.0,4.0,123,0,0,,0,0,0,0,123
115259,MMIA,MMIA,08S40Z,"Lamivudina+Zidovudina; 30mg+60mg, 60 Comprimidos; Embalagem","30mg+60mg, Comprimidos",Lamivudina+Zidovudina,136,Ricatla,2015.0,12.0,4.0,123,0,0,,0,0,0,0,123
115260,MMIA,MMIA,08S39B,Lopinavir/Ritonavir 100mg+25mg 60Comp Embalagem,100mg + 25mg Comp,Lopinavir/Ritonavir,136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115261,MMIA,MMIA,08S39Y,Lopinavir/Ritonavir (Kaletra); 80mg + 20mg; Solução,80mg + 20mg,Lopinavir/Ritonavir (Kaletra),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115262,MMIA,MMIA,08S01ZZ,Abacavir (ABC)+Lamivudina (3TC; 60mg+30mg 60Comp; Embalagem,60mg+30mg Comp,Abacavir (ABC)+Lamivudina (3TC),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115263,MMIA,MMIA,08S20,Efavirenz (EFV); 200mg 90Caps; Embalagem,200mg Caps,Efavirenz (EFV),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115264,MMIA,MMIA,08S19,Efavirenz (EFV); 50mg 30Caps; Embalagem,50mg Caps,Efavirenz (EFV),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115265,MMIA,MMIA,08S01B,"Abacavir sulfato (ABC) 60mg, 60Cps (Baby) Embalagem","60mg,  (Baby)",Abacavir sulfato (ABC),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115266,MMIA,MMIA,08S23,Nevirapina (NVP); 50mg/5mL 240mL; Suspensão,50mg/5mL 240mL,Nevirapina (NVP),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
115267,MMIA,MMIA,08S17,Zidovudina (AZT); 50mg/5mL 240mL; Solução,50mg/5mL 240mL,Zidovudina (AZT),136,Ricatla,2015.0,12.0,4.0,0,0,0,,0,0,0,0,0
108734,MMIA,MMIA,08S42,Zidovudina/Lamivudina/Nevirapi; 300mg+150mg+200mg 60Comp; Embalagem,300mg+150mg+200mg Comp,Zidovudina/Lamivudina/Nevirapina,132,Matalane,2015.0,11.0,30.0,1250,0,0,,0,0,0,0,1250
108735,MMIA,MMIA,08S18Y,Tenofovir/Lamivudina/Efavirenz; 300mg + 300mg + 600mg 30Comp; Embalagem,300mg + 300mg + 600mg Comp,Tenofovir/Lamivudina/Efavirenz,132,Matalane,2015.0,11.0,30.0,1151,0,0,,0,0,0,0,1151
108736,MMIA,MMIA,08S40,Zidovudina/Lamivudina; 300mg+150mg 60Comp; Embalagem,"300mg+150mg,Comp",Zidovudina/Lamivudina,132,Matalane,2015.0,11.0,30.0,1252,0,0,,0,0,0,0,1252
108737,MMIA,MMIA,08S36,Estavudina/Lamivudina/Nevirapi; 200mg+150mg+30mg 60Comp; Embalagem,200mg+150mg+30mg 60Comp,Estavudina/Lamivudina/Nevirapina,132,Matalane,2015.0,11.0,30.0,496,0,0,,0,0,0,0,496
108738,MMIA,MMIA,08S32,Estavudina/Lamivudina; 30mg +150mg 60Comp; Embalagem,30mg +150mgComp,Estavudina/Lamivudina,132,Matalane,2015.0,11.0,30.0,497,0,0,,0,0,0,0,497
108739,MMIA,MMIA,08S18Z,Tenofovir/Lamivudina; 300mg+300mg 30Comp; Embalagem,300mg+300mg Comp,Tenofovir/Lamivudina,132,Matalane,2015.0,11.0,30.0,1152,0,0,,0,0,0,0,1152
108740,MMIA,MMIA,08S39Z,Lopinavir/Ritonavir; 200mg+50mg 120Comp; Embalagem,200mg+50mg Comp,Lopinavir/Ritonavir,132,Matalane,2015.0,11.0,30.0,828,0,0,,0,0,0,0,828
108741,MMIA,MMIA,08S21,Efavirenz (EFV); 600mg 30Comp; Embalagem,600mg Comp,Efavirenz (EFV),132,Matalane,2015.0,11.0,30.0,466,0,0,,0,0,0,0,466
108742,MMIA,MMIA,08S01,"Abacavir sulfato (ABC) 300mg,60comp Embalagem","300mg,comp",Abacavir sulfato (ABC),132,Matalane,2015.0,11.0,30.0,3,0,0,,0,0,0,0,3
108743,MMIA,MMIA,08S22,Nevirapina (NVP); 200mg 60Comp; Embalagem,200mg Comp,Nevirapina (NVP),132,Matalane,2015.0,11.0,30.0,913,0,0,,0,0,0,0,913
108744,MMIA,MMIA,08S13,Lamivudina(3TC); 150mg 60Comp; Embalagem,150mg Comp,Lamivudina(3TC),132,Matalane,2015.0,11.0,30.0,756,0,0,,0,0,0,0,756
108745,MMIA,MMIA,08S15,Zidovudina (AZT); 300mg 60Comp; Embalagem,300mg Comp,Zidovudina (AZT),132,Matalane,2015.0,11.0,30.0,1245,0,0,,0,0,0,0,1245
108746,MMIA,MMIA,08S34B,"Estavudina+Lamivudina+Nevirapi; 6mg + 30mg +50mg, 60 Cps (Baby; Embalagem","6mg + 30mg +50mg, Cps (Baby)",Estavudina+Lamivudina+Nevirapina,132,Matalane,2015.0,11.0,30.0,494,0,0,,0,0,0,0,494
108747,MMIA,MMIA,08S32Z,"Estavudina/Lamivudina; 6mg+30mg, 60 Comp (Baby); Embalagem","6mg+30mg, Comp (Baby)",Estavudina/Lamivudina,132,Matalane,2015.0,11.0,30.0,499,0,0,,0,0,0,0,499
108748,MMIA,MMIA,08S42B,Zidovudina/Lamivudina/Nevirapi; 60mg+30mg+50mg 60 Comprimidos; Embalagem,60mg+30mg+50mg Comprimidos,Zidovudina/Lamivudina/Nevirapina,132,Matalane,2015.0,11.0,30.0,1251,0,0,,0,0,0,0,1251
108749,MMIA,MMIA,08S40Z,"Lamivudina+Zidovudina; 30mg+60mg, 60 Comprimidos; Embalagem","30mg+60mg, Comprimidos",Lamivudina+Zidovudina,132,Matalane,2015.0,11.0,30.0,758,0,0,,0,0,0,0,758
108750,MMIA,MMIA,08S39B,Lopinavir/Ritonavir 100mg+25mg 60Comp Embalagem,100mg + 25mg Comp,Lopinavir/Ritonavir,132,Matalane,2015.0,11.0,30.0,827,0,0,,0,0,0,0,827
108751,MMIA,MMIA,08S39Y,Lopinavir/Ritonavir (Kaletra); 80mg + 20mg; Solução,80mg + 20mg,Lopinavir/Ritonavir (Kaletra),132,Matalane,2015.0,11.0,30.0,826,0,0,,0,0,0,0,826
108752,MMIA,MMIA,08S01ZZ,Abacavir (ABC)+Lamivudina (3TC; 60mg+30mg 60Comp; Embalagem,60mg+30mg Comp,Abacavir (ABC)+Lamivudina (3TC),132,Matalane,2015.0,11.0,30.0,2,0,0,,0,0,0,0,2
108753,MMIA,MMIA,08S20,Efavirenz (EFV); 200mg 90Caps; Embalagem,200mg Caps,Efavirenz (EFV),132,Matalane,2015.0,11.0,30.0,464,0,0,,0,0,0,0,464
108754,MMIA,MMIA,08S19,Efavirenz (EFV); 50mg 30Caps; Embalagem,50mg Caps,Efavirenz (EFV),132,Matalane,2015.0,11.0,30.0,465,0,0,,0,0,0,0,465
108755,MMIA,MMIA,08S01B,"Abacavir sulfato (ABC) 60mg, 60Cps (Baby) Embalagem","60mg,  (Baby)",Abacavir sulfato (ABC),132,Matalane,2015.0,11.0,30.0,4,0,0,,0,0,0,0,4
108756,MMIA,MMIA,08S23,Nevirapina (NVP); 50mg/5mL 240mL; Suspensão,50mg/5mL 240mL,Nevirapina (NVP),132,Matalane,2015.0,11.0,30.0,915,0,0,,0,0,0,0,915
108757,MMIA,MMIA,08S17,Zidovudina (AZT); 50mg/5mL 240mL; Solução,50mg/5mL 240mL,Zidovudina (AZT),132,Matalane,2015.0,11.0,30.0,1248,0,0,,0,0,0,0,1248
112520,MMIA,MMIA,08S42,Zidovudina/Lamivudina/Nevirapi; 300mg+150mg+200mg 60Comp; Embalagem,300mg+150mg+200mg Comp,Zidovudina/Lamivudina/Nevirapina,132,Matalane,2015.0,12.0,1.0,0,0,0,,0,0,0,0,0
112521,MMIA,MMIA,08S18Y,Tenofovir/Lamivudina/Efavirenz; 300mg + 300mg + 600mg 30Comp; Embalagem,300mg + 300mg + 600mg Comp,Tenofovir/Lamivudina/Efavirenz,132,Matalane,2015.0,12.0,1.0,0,0,0,,0,0,0,0,0
112522,MMIA,MMIA,08S40,Zidovudina/Lamivudina; 300mg+150mg 60Comp; Embalagem,"300mg+150mg,Comp",Zidovudina/Lamivudina,132,Matalane,2015.0,12.0,1.0,0,0,0,,0,0,0,0,0
112523,MMIA,MMIA,08S36,Estavudina/Lamivudina/Nevirapi; 200mg+150mg+30mg 60Comp; Embalagem,200mg+150mg+30mg 60Comp,Estavudina/Lamivudina/Nevirapina,132,Matalane,2015.0,12.0,1.0,0,0,0,,0,0,0,0,0
112524,MMIA,MMIA,08S32,Estavudina/Lamivudina; 30mg +150mg 60Comp; Embalagem,30mg +150mgComp,Estavudina/Lamivudina,132,Matalane,2015.0,12.0,1.0,0,0,0,,0,0,0,0,0
112525,MMIA,MMIA,08S18Z,Tenofovir/Lamivudina; 300mg+300mg 30Comp; Embalagem,300mg+300mg Comp,Tenofovir/Lamivudina,132,Matalane,2015.0,12.0,1.0,0,0,0,,0,0,0,0,0
112526,MMIA,MMIA,08S39Z,Lopinavir/Ritonavir; 200mg+50mg 120Comp; Embalagem,200mg+50mg Comp,Lopinavir/Ritonavir,132,Matalane,2015.0,12.0,1.0,0,0,0,,0,0,0,0,0
112527,MMIA,MMIA,08S21,Efavirenz (EFV); 600mg 30Comp; Embalagem,600mg Comp,Efavirenz (EFV),132,Matalane,2015.0,12.0,1.0,0,0,0,,0,0,0,0,0
