kvtype,latest_soh,product_name,product_code,facility_name,expiration
expirationdates,2032,Levofloxacina 500mg Comp,08H07Z,Matalane,
expirationdates,2033,Glicose; 500ml 30%; Injectável,12B05,Matalane,
expirationdates,2033,Levofloxacina; 250mg; Comprimidos,08H07,Matalane,
expirationdates,2034,Metamizol; 5mg; Comprimidos,07A0ZW,Matalane,
expirationdates,2036,Glicose; 50ml 50%; Injectável,12B06,Matalane,
expirationdates,2040,Fenazona+Procaina; 5g + 1g; Gotas auriculares,16A04,Matalane,
expirationdates,2040,Parafina Liquida; 100g; Emulsão,02D07,Matalane,
expirationdates,2041,Maprotilina; 25mg; Comprimidos,07G06,Matalane,
expirationdates,2043,Meclizina; 25mg; Comprimidos,07E02,Matalane,
expirationdates,2044,Maprotilina; 50mg; Comprimidos,07G06Z,Matalane,
expirationdates,2048,Noretisterona; 5mg; Comprimidos,04E02,Matalane,
expirationdates,2049,"Fenilefrina HCL; 0,25%; Gotas nasais",16C04,Matalane,
expirationdates,2052,"Fenilefrina HCL; 0,5%; Gotas nasais",16C05,Matalane,
expirationdates,2052,Gluconato de calcio; 600mg; Comprimidos,12C0ZZ,Matalane,
expirationdates,2052,Gluconato de cálcio; 10%-ampola; Injectável,12C03,Matalane,
expirationdates,2053,"Gluconato de cálcio; 500mg (2,3 mEq de cálcio); Comprimidos",12C02,Matalane,
expirationdates,2055,Edatamil calcio- Sodico (EDTA); 200 mg/mL; Injectável,21A07,Matalane,
expirationdates,2060,Vitamina A e Vitamina E; 200000UI Retinol; Cápsulas,12D0XZ,Matalane,
expirationdates,2061,Proparacaina (Proxymetacaine); Proxymetacaine;gotas oftalmica; Frasco,17E01,Matalane,
expirationdates,2063,"Imatinib, mesilato; 100mg; Comprimidos",09E09,Matalane,
expirationdates,2069,Betametasona+Neomicina; 1g+5g; Créme,15B0ZY,Matalane,
expirationdates,2073,Fenilefrina; 10%; Colírio,17B03,Matalane,
expirationdates,2077,"Fenilefrina; 2,5%; Colírio",17B03Z,Matalane,
expirationdates,2077,"Hidrolizado de proteinas compo; 0,2%; Pó",12A02,Matalane,
expirationdates,2078,Fenilefrina; 5%; Colírio,17B03X,Matalane,
expirationdates,2079,Nonoxinol; 2%; Gel,04F10,Matalane,
expirationdates,2080,Oxitocina; 10UI/mL; Injectável,04B05Z,Matalane,
expirationdates,2081,Ketoconazol; 200mg/5mL; Xarope,08Q06Z,Matalane,
expirationdates,2081,Oxitocina; 5 UI/mL; Injectável,04B05,Matalane,
expirationdates,2082,Ketoconazol; 200mg; Comprimidos,08Q06,Matalane,
expirationdates,2082,"Protoxido de Azoto N20; 0,2%; Gás",18A03,Matalane,
expirationdates,2084,"Norgestrel (Ovrette); 0,075mg; Ciclo",04F0XZ,Matalane,
expirationdates,2085,Propofol; (10mg/ml) 50ml; Injectável,18B04,Matalane,
expirationdates,2085,"Propofol; 10mg/mL, 20 ml; Injectável",18B03,Matalane,
expirationdates,2085,Ureia; 10%; Créme,15A12,Matalane,
expirationdates,2087,Hidroxietilamido; 6%; Injectável,11A18,Matalane,
expirationdates,2087,"Norgestrel+Ethinylestradiol; 0,3mg + 0,003mg; Ciclo",04F0YW,Matalane,
expirationdates,2087,Ureia; 20%; Créme,15A13,Matalane,
expirationdates,2087,Ureia; 5%; Créme,15A11,Matalane,
expirationdates,2088,Propranolol; 40mg; Comprimidos,01E03,Matalane,
expirationdates,2089,Ureia; 30%; Créme,15A14,Matalane,
expirationdates,2092,Etomidato; 2mg/mL; Injectável,18B01,Matalane,
expirationdates,2092,Terbinafina; 1%; Créme,15C25,Matalane,
expirationdates,2095,Vaselina branca; 20g; Pomada,15A03Z,Matalane,
expirationdates,2100,"Sulfureto de selenio; 2,5%; Loção",15H01,Matalane,
expirationdates,2102,Triamcinolona Hexacetonido; 40mg/mL; Injectável,15B22Z,Matalane,
expirationdates,2102,Triamcinolona hexacetonido; 20mg/mL; Injectável,15B22,Matalane,
expirationdates,2109,Fenitoina; 100mg; Comprimidos,07D04,Matalane,
expirationdates,2114,"Tacrolimus; 0,03%; Pomada",15L01,Matalane,
expirationdates,2115,"Interferon alfa-2a recombinado; 3000000 IU/0,5mL; Injectável",09F03,Matalane,
expirationdates,2116,"Tacrolimus; 0,1%; Pomada",15L02,Matalane,
expirationdates,2118,Interferon alfa; 5 000 000UI; Injectável,09F03Z,Matalane,
expirationdates,2120,Morfina sulfato; 10mg/mL; Injectável,07B06,Matalane,
expirationdates,2120,Morfina sulfato; 10mg; Comprimidos de Libertação Prol,07B04,Matalane,
expirationdates,2123,"Metilergometrina; 0,125mg; Comprimidos",04B03,Matalane,
expirationdates,2123,Morfina sulfato; 30mg; Comprimidos,07B05,Matalane,
expirationdates,2126,Oxibutinina; 20mg; Comprimidos,04H03,Matalane,
expirationdates,2127,Morfina sulfato; 5mg/5mL; Xarope,07B07,Matalane,
expirationdates,2127,Prednisolona fosfato sódico; 20mg; Enema,02F02,Matalane,
expirationdates,2132,"Flumetasona+Clioquinol; 0,02% + 1%; Gotas auriculares",16A06,Matalane,
expirationdates,2132,Metilfenidato Hidrocloreto; 10mg; Comprimidos,07L04,Matalane,
expirationdates,2141,Lamivudina(3TC); 50mg/5mL 240mL; Solução Oral,08S14,Matalane,
expirationdates,2142,Etanol a 99% Líquido,20A04Z,Matalane,
expirationdates,2144,Prednisolona acetato; 100mg/2mL; Injectável,03A07Z,Matalane,
expirationdates,2145,Prednisolona acetato; 80mg/2mL; Injectável,03A07,Matalane,
expirationdates,2145,"Sevoflurano; 0,2%; Líquido",18A04,Matalane,
expirationdates,2145,"Tretinoina; 0,025%; Créme",15E03,Matalane,
expirationdates,2146,Prednisolona fosfato sodico; 50mg/10mL; Injectável,03A06,Matalane,
expirationdates,2148,"Tretinoina; 0,05%100mL; Loção",15E05,Matalane,
expirationdates,2148,"Tretinoina; 0,05%; Créme",15E04,Matalane,
expirationdates,2151,"Framicet+Gramici+Dexamet; (5+0,05+0,5)mg; Gotas auriculares",16A05,Matalane,
expirationdates,2151,"Tretinoina; 0,05%; Pomada",15E0Z,Matalane,
expirationdates,2153,Prednisolona; 20mg; Comprimidos,03A05,Matalane,
expirationdates,2156,Papaverina; 60mg/2mL; Injectável,04J02,Matalane,
expirationdates,2156,Prednisolona; 5mg; Comprimidos,03A04,Matalane,
expirationdates,2159,"Tint atrop beladon+Tint eucali; 0,2%; Soluto",16C06,Matalane,
expirationdates,2170,"Timolol; 0,25%; Colírio",17A06,Matalane,
expirationdates,2172,"Timolol; 0,5%; Colírio",17A07,Matalane,
expirationdates,2174,Hidroxizina HCl; 25mg; Comprimidos,13A05,Matalane,
expirationdates,2175,Protamina sulfato; 1000UI; Injectável,21A13,Matalane,
expirationdates,2177,Hidroxizina HCl; 50 mg/mL; Injectável,13A06,Matalane,
expirationdates,2180,"Hidroxizina; 0,2%; Xarope",13A07,Matalane,
expirationdates,2180,L-acido Zoledronico; 4 mg/5mL; Injectável,09E01,Matalane,
expirationdates,2180,Tetraciclina HCL; 3%; Pomada,17C07Z,Matalane,
expirationdates,2181,Tetraciclina; 1%; Pomada oftálmica,17C07,Matalane,
expirationdates,2181,Violeta de genciana; 1%; Solução Aquosa,15C27,Matalane,
expirationdates,2181,Violeta de genciana; 1%; Solução alcoólica,15C26,Matalane,
expirationdates,2183,L-asparaginase; 10 000UI; Injectável,09E02,Matalane,
expirationdates,2184,"Fentanil; 0,5mg/10mL; Injectável",18F03,Matalane,
expirationdates,2185,"Propiliodona; 0,2%; Suspensão",22B0YZ,Matalane,
expirationdates,2187,"Gentamicina; 0,3%; Gotas auriculares",16A07,Matalane,
expirationdates,2189,"Triprolina e Pseudoefedrina; 1,25mg+30mg; Comprimidos",16C07,Matalane,
expirationdates,2191,"Fluoresceina; 0,2%; Papel",17F07,Matalane,
expirationdates,2191,Sabonete de maos 100-125g,20A09ZY,Matalane,
expirationdates,2191,"Triprolina+Pseudoefedrina; 1,25mg+30mg/5mL; Xarope",16C08,Matalane,
expirationdates,2192,Fluoresceina; 600mg/3mL; Injectável,17F06,Matalane,
expirationdates,2192,Reguas para teste de tuberculi; SEM DOSAGEM; Papel,22A03Y,Matalane,
expirationdates,2198,Hidrocortisona acetato; 1%; Créme,15B11,Matalane,
expirationdates,2199,"Tobramicina sulfato; 0,3%; Colírio",17C08,Matalane,
expirationdates,2201,Hidrocortisona acetato; 1%; Loção,15B12,Matalane,
expirationdates,2204,Hidrocortisona acetato; 1%; Pomada,15B13,Matalane,
expirationdates,2205,Ibuprofeno; 100mg/5mL; Suspensão,14A04,Matalane,
expirationdates,2205,Ibuprofeno; 200mg; Comprimidos,14A03,Matalane,
expirationdates,2207,"Hidrocortisona butirato; 0,1%; Créme",15B14,Matalane,
expirationdates,2208,Ibuprofeno; 400mg; Comprimidos,14A03Z,Matalane,
expirationdates,2209,Ibuprofeno+Paracetamol; 400mg+350mg; Comprimidos,14A0ZZ,Matalane,
expirationdates,2209,Soro Anti-Ofidico polivalente; 10ml; Injectável,19A05,Matalane,
expirationdates,2210,Hidrocortisona butirato; 2%; Loção Capilar,15B15,Matalane,
expirationdates,2211,Soro Anti-Ofidico polivalente; 10ml; Injectável,19A06,Matalane,
expirationdates,2212,Hexacloreto de benzeno; 1%; Loção,15C15Z,Matalane,
expirationdates,2212,"Tropicamida; 0,5%; Colírio",17B04Z,Matalane,
expirationdates,2212,Tropicamida; 1%; Colírio,17B04,Matalane,
expirationdates,2213,Hexacloreto de benzeno; 600mg/60ml; Loção,15C15,Matalane,
expirationdates,2214,Isoflagen; 50mg; Cápsulas,12A09X,Matalane,
expirationdates,2214,Suxametonio; 50 mg/mL; Injectável,18D04,Matalane,
expirationdates,2218,"Gentamicina; 0,3%; Colírio",17C05,Matalane,
expirationdates,2222,Tiopental; 500mg/20mL; Injectável,18B05,Matalane,
expirationdates,2224,Tiopental; 500mg/20mL; Injectável,18B05Z,Matalane,
expirationdates,2227,Gentamicina; SEM DOSAGEM; Gotas auriculares,17C05Z,Matalane,
expirationdates,2231,Pó Talco 30 KG Pó,23E02Z,Matalane,
expirationdates,2233,Paracetamol ; 125mg; Supositório,07A05Z,Matalane,
expirationdates,2234,"Indapamida; 2,5mg; Comprimidos",01C0XZ,Matalane,
expirationdates,2240,Mebendazol; 100mg; Comprimidos,08N04,Matalane,
expirationdates,2240,Paracetamol; 120mg/5mL; Suspensão,07A06,Matalane,
expirationdates,2241,Paracetamol; 1g/100mL; Injectável,07A04,Matalane,
expirationdates,2242,Paracetamol+Cafeina+Ergotamina; 250+100+1mg; Comprimidos,07A0ZZ,Matalane,
expirationdates,2242,Sulfadiazina de prata; 1% 1g/100g; Créme,20A15,Matalane,
expirationdates,2243,Indometacina; 100mg; Supositório,14A06,Matalane,
expirationdates,2243,Mebendazol; 500mg; Comprimidos,08N04Z,Matalane,
expirationdates,2243,Paracetamol+Codeina; 500mg+30mg; Comprimidos,07A0ZX,Matalane,
expirationdates,2244,Indometacina; 25mg; Comprimidos,14A05,Matalane,
expirationdates,2244,Mebendazol; 100mg/5mL; Xarope,08N0ZZ,Matalane,
expirationdates,2244,Paracetamol; 125mg/5mL; Xarope,07A06Z,Matalane,
expirationdates,2246,Paracetamol; 250mg; Supositório,07A05,Matalane,
expirationdates,2246,Paracetamol; 500mg; Comprimidos,07A03,Matalane,
expirationdates,2246,Progesterona; 25mg/mL; Injectável,04E0YZ,Matalane,
expirationdates,2247,Letrozole; SEM DOSAGEM; Comprimidos,09G04,Matalane,
expirationdates,2247,Paracetamol; 250mg/5mL; Xarope,07A06Y,Matalane,
expirationdates,2252,"Preservativos Femininos; 0,2%; Preservativo",04F0XX,Matalane,
expirationdates,2254,Lactato de Ringer+AD set; 1000ml; Injectável,11A19,Matalane,
expirationdates,2255,Preservativos Masculino (53mm ; 53mm /2mm; Preservativo,04F0XY,Matalane,
expirationdates,2257,"Lactato de potássio; 0,2%; Injectável",11A1X,Matalane,
expirationdates,2257,"Minociclina, hidrocloreto; 50mg; Cápsulas",08G02,Matalane,
expirationdates,2260,Lactato de sódio inj (5%); 5%; Injectável,11A1Y,Matalane,
expirationdates,2266,Metronidazol; 1g; Supositório,08K06,Matalane,
expirationdates,2267,Metronidazol; 250mg; Comprimidos,08K04,Matalane,
expirationdates,2267,Oxazepam; 15mg; Comprimidos,07I10,Matalane,
expirationdates,2269,Metronidazol; 200mg/2mL; Suspensão,08K07,Matalane,
expirationdates,2271,Metronidazol; 500mg/100mL; Injectável,08K05,Matalane,
expirationdates,2272,Metronidazol; 500mg; Comprimidos,08K04X,Matalane,
expirationdates,2273,"Mefloquina, hidrocloreto; 250mg; Comprimidos",08O08,Matalane,
expirationdates,2273,"Neomicina+Bacitracina; 35,2mg+18,25mg; Comprimidos",08D06Z,Matalane,
expirationdates,2274,"Neomicina, sulfato; 500mg; Comprimidos",08D06,Matalane,
expirationdates,2274,Requisicao / Balancete; SEM DOSAGEM; Papel,25A01,Matalane,
expirationdates,2274,Sulfato de Bario; 175g; Pó para Suspensão,22B05Z,Matalane,
expirationdates,2274,Sulfato de Bario; 95g/100g; Pó para Suspensão,22B05Y,Matalane,
expirationdates,2278,Requisicao Interna / Balancete; SEM DOSAGEM; Papel,25A04,Matalane,
expirationdates,2280,"Flumazenil; 0,1mg/mL; Injectável",21A08,Matalane,
expirationdates,2281,TDR de Determine; kit de 100; Tests,22A06,Matalane,
expirationdates,2282,TDR de Sifilis; Kit de 30; Tests,22A05,Matalane,
expirationdates,2284,TDR de Malaria; kit de 25; Tests,22A08,Matalane,
expirationdates,2285,TDR de Unigold; kit de 20; Tests,22A07,Matalane,
expirationdates,2286,Hidroquinona; 2%; Créme,15J01,Matalane,
expirationdates,2287,Leite adaptado ou semi-adaptad; SEM DOSAGEM; Pó,12A04,Matalane,
expirationdates,2288,Leite adaptado para recem-nascidos de baixo peso/muito baixo peso Sem Dosagem Pó,12A03,Matalane,
expirationdates,2290,Raltegravir 400mg 60Comp Embalagem,08S30ZZ,Matalane,
expirationdates,2294,"Lopinavir+Ritonavir Caps Gelat; 133,3mg + 33,3mg; Embalagem",08S38,Matalane,
expirationdates,2294,"Melarsoprol; 3,6% 36mg/mL; Injectável",08P01,Matalane,
expirationdates,2294,Petidina; 100mg/2mL; Injectável,07B08,Matalane,
expirationdates,2295,Hidroxicloreto de aluminio; 20%; Solução,15I01,Matalane,
expirationdates,2297,Leite de soja; SEM DOSAGEM; Pó,12A07,Matalane,
expirationdates,2297,Lopinavir+Ritonavir; 400mg + 100mg/5mL 80ml; Solução,08S39,Matalane,
expirationdates,2298,Leite hipoalergenico; SEM DOSAGEM; Pó,12A05,Matalane,
expirationdates,2299,Seringa 10 ml ; SEM DOSAGEM; Embalagem,24B08,Matalane,
expirationdates,2300,Leite adaptado para recém nasc; SEM DOSAGEM; Pó,12A0ZW,Matalane,
expirationdates,2300,Leite de transicao; SEM DOSAGEM; Pó,12A08,Matalane,
expirationdates,2300,Seringa 3 ml  ; SEM DOSAGEM; Embalagem,24B06,Matalane,
expirationdates,2300,"Seringa Hipodermica 2,5 ml com; 0,60x25mm; Embalagem",24B04,Matalane,
expirationdates,2301,Seringa Hipodermica 10 mL com agulha 10ml,24B05Z,Matalane,
expirationdates,2301,Seringa para Depoprovera  1ml Inj,24B03Z,Matalane,
expirationdates,2301,Seringa para Medroxiprogestero; SEM DOSAGEM; Embalagem,24B03,Matalane,
expirationdates,2301,Seringa para Tuberculina 1 ml ; 100 UI; Embalagem,24B02,Matalane,
expirationdates,2301,Seringa para insulina 1 ml com; 100 UI; Embalagem,24B01,Matalane,
expirationdates,2302,Leite sem lactose; SEM DOSAGEM; Pó,12A06,Matalane,
expirationdates,2302,Seringa 100 ml  ; SEM DOSAGEM; Embalagem,24B10,Matalane,
expirationdates,2302,Seringa 20 ml  ; SEM DOSAGEM; Embalagem,24B09,Matalane,
expirationdates,2302,Seringa 5 ml  ; SEM DOSAGEM; Embalagem,24B07,Matalane,
expirationdates,2302,"Seringa Hipodermica 5 ml com a; 0,80x38mm; Embalagem",24B05,Matalane,
expirationdates,2303,Rede Mosquiteiras unidade,26B07,Matalane,
expirationdates,2305,Paroxetina; 20mg; Comprimidos,07G07,Matalane,
expirationdates,2308,"Vacina Anti - Colerica 10 dose; 0,2%; Injectável",19B01,Matalane,
expirationdates,2309,Vecuronio brometo; 10mg/5mL; Injectável,18D03,Matalane,
expirationdates,2311,Vecuronio brometo; 10mg/5mL; Injectável,18D03Z,Matalane,
expirationdates,2313,Leite terapeutico F-100; SEM DOSAGEM; Pó,12A0ZZ,Matalane,
expirationdates,2313,Metrifonato; 100mg; Comprimidos,08N0YZ,Matalane,
expirationdates,2314,"Halotano; 0,2%; Líquido",18A01,Matalane,
expirationdates,2314,Leite terapeutico F-75; SEM DOSAGEM; Pó,12A0ZY,Matalane,
expirationdates,2314,Tiosulfato de sodio; 250mg/mL; Injectável,21A14,Matalane,
expirationdates,2314,Vacina Anti - Rabica (Antitoxi; SEM DOSAGEM; Injectável,19B06,Matalane,
expirationdates,2315,"Vacina anti-hepatite B 10 dose; 0,2mcg/ml; Injectável",19B02,Matalane,
expirationdates,2316,"Vacina Anti-Tetanica (VAT); 0,5ml; Injectável",19B07,Matalane,
expirationdates,2317,"Vacina anti-meningococica 50 d; 50mcg/0,5mL; Injectável",19B03,Matalane,
expirationdates,2318,Vacina BCG 20 doses; 1ml; Injectável,19B08,Matalane,
expirationdates,2319,Sistemas para Soro IV; SEM DOSAGEM; Embalagem,24C01,Matalane,
expirationdates,2319,Vacina anti-poliomielítica 10 ; SEM DOSAGEM; Gotas Orais,19B04,Matalane,
expirationdates,2321,Sistemas paraTransfusao de san; SEM DOSAGEM; Embalagem,24C02,Matalane,
expirationdates,2321,"Vacina Triplice (D.P.T.); 0,2%; Injectável",19B10,Matalane,
expirationdates,2321,Vacina anti-rabica; 1ml; Injectável,19B05,Matalane,
expirationdates,2323,"Hidrocortisona acetato; 0,5%; Pomada oftálmica",17D02,Matalane,
expirationdates,2323,Trioximetileno; 1g; Comprimidos,20A16,Matalane,
expirationdates,2323,"Vacina Triplice (D.P.T.); 0,2%; Injectável",19B11,Matalane,
expirationdates,2326,"Vacina pentavalente; 0,2%; Injectável",19B09,Matalane,
expirationdates,2330,Ficha de  Stock ; SEM DOSAGEM; Papel,25A03,Matalane,
expirationdates,2330,"Vacina pneumococica conjugada 0,5ml Inj frasco",19B12,Matalane,
expirationdates,2334,Lactulose; 100g/200mL; Xarope,02D06,Marracuene,
expirationdates,2336,Ficha  Individual Levantamento; SEM DOSAGEM; Papel,25B01,Matalane,
expirationdates,2338,Saquinhos para reembalagem de ; 10cmx10cm; Embalagem,26B04,Matalane,
expirationdates,2338,Saquinhos para reembalagem de ; 8cmx6cm; Embalagem,26B03,Matalane,
expirationdates,2340,Ketorolac; 30mg/mL; Injectável,14A07,Matalane,
expirationdates,2346,Tuberculina purificada; 10 TU; Injectável,22A03Z,Matalane,
expirationdates,2346,Tuberculina purificada; 5 TU; Injectável,22A03,Matalane,
expirationdates,2348,"Tuberculina purificada; 2UI/1,5mL; Injectável",22A04,Matalane,
expirationdates,2350,Norfloxacina; 100mg; Cápsulas,08H06Z,Matalane,
expirationdates,2351,Iodo+Acido salicilico; 1g + 3g; Solução alcoólica,15C16,Matalane,
expirationdates,2351,Norfloxacina; 400mg; Cápsulas,08H06,Matalane,
expirationdates,2355,Nitrofurantoína; 25mg/5mL; Suspensão,08K09,Matalane,
expirationdates,2356,Nitrofurantoína; 50mg; Comprimidos,08K08,Matalane,
expirationdates,2356,Penicilina G sodica; 10 000 000UI; Injectável Frasco,08A05,Matalane,
expirationdates,2357,Gaze Gordurosa ; 10cm X 10cm; Compressa,23C01,Matalane,
expirationdates,2358,Ofloxacina; 200mg; Comprimidos,08H05,Matalane,
expirationdates,2359,Penicilina G sodica; 5 000 000UI; Injectável Frasco,08A05Z,Matalane,
expirationdates,2360,Gaze Gordurosa ; 20cm X 20cm; Compressa,23C02,Matalane,
expirationdates,2360,Penicilina benzatinica; 1 200 000UI; Injectável Ampola,08A03,Matalane,
expirationdates,2363,Gaze Hidrofila ; 90 cm x 100 m; Rolo,23C03,Matalane,
expirationdates,2363,Penicilina Sodica cristalina; 10 000 000UI; Injectável,08A06Y,Matalane,
expirationdates,2363,Penicilina benzatinica; 2 400 000UI; Injectável Ampola,08A04,Matalane,
expirationdates,2364,"Iodopovidona; 0,2%; Solução",15C17,Matalane,
expirationdates,2364,Pefloxacina; 400mg; Comprimidos,08A0XY,Matalane,
expirationdates,2366,Gaze Oftalmologica; 58x82mm; Compressa,23C04,Matalane,
expirationdates,2368,"Iodeto de potassio; 0,2%; Solução",15D0YZ,Matalane,
expirationdates,2368,Melfalan; 5mg; Comprimidos,09A09,Matalane,
expirationdates,2368,Penicilina procaina; 3 000 000UI; Injectável Ampola,08A06,Matalane,
expirationdates,2371,"Iodo sublimado; 0,2%; Cristais",15D0ZW,Matalane,
expirationdates,2374,Gluteraldeído; 2%; Solução,20A09,Matalane,
expirationdates,2374,"Hidroxipropilmetilcelulose; 1,75%; Solução Aquosa",17F08,Matalane,
expirationdates,2377,Hidroxipropilmetilcelulose; 20mg/mL; Injectável,17F09,Matalane,
expirationdates,2382,Manitol; 10% (100mg/ml); Injectável,10A08Z,Matalane,
expirationdates,2383,"Manitol; 20% (12,5mg/50ml); Injectável",10A08,Matalane,
expirationdates,2384,"Idoxiuridina; 0,5%; Pomada oftálmica",17C0ZZ,Matalane,
expirationdates,2385,Doxiciclina Hidrocloreto; 100mg; Cápsulas,08G01,Matalane,
expirationdates,2385,"Lanolina; 0,2% 20g; Créme",15A03,Matalane,
expirationdates,2388,Mercaptopurina; 50mg; Comprimidos,09C06,Matalane,
expirationdates,2408,Isotretinoina; 10mg; Cápsulas,15E01,Matalane,
expirationdates,2408,Ritonavir ; 100mg 60 comp; Embalagem,08S29,Matalane,
expirationdates,2411,Teste  do SIMAM 2015 unidade Tratamento,FC0015,Matalane,
expirationdates,2413,"Piperacilina+Tazobactam; 4g + 0,5g; Injectável",08A16,Matalane,
expirationdates,2415,Ketoconazol; 2%; Créme,15C18,Matalane,
expirationdates,2416,Vaselina solida esterilizada; 20g Bisnaga; Pomada,23E01Z,Matalane,
expirationdates,2416,Vaselina solida esterilizada; 500g; Pomada,23E01,Matalane,
expirationdates,2420,Lipidos+aminoacidos e glicose 1876 Kcal,12B08,Matalane,
expirationdates,2421,"Flufenazina; 2,5mg; Comprimidos",07J04,Matalane,
expirationdates,2423,"Lipidos,Aminoacidos e Glicose 3500 Kcal",12B08Z,Matalane,
expirationdates,2423,Lipidos; 10%; Injectável,12B07,Matalane,
expirationdates,2425,"Metotrexato; 2,5mg; Comprimidos",09C07,Matalane,
expirationdates,2429,Metotrexato; 25mg/mL Ampola 2mL; Injectável,09C08Z,Matalane,
expirationdates,2430,Mesna; 400mg; Comprimidos,09H02,Matalane,
expirationdates,2432,Metotrexato; 50mg/2mL; Injectável,09C09,Matalane,
expirationdates,2432,Metotrexato; 5mg/2mL; Injectável,09C08,Matalane,
expirationdates,2438,Nistatina; 100 000UI/ml; Suspensão,08Q07,Matalane,
expirationdates,2446,Abacavir sulfato (ABC); 20mg/mL; Solução,08S02Z,Matalane,
expirationdates,2446,Abacavir sulfato (ABC); 20mg/mL; Solução,08S02Z,Matalane,3/12/2018
expirationdates,2446,Abacavir sulfato (ABC); 20mg/mL; Solução,08S02Z,Matalane,4/12/2019
expirationdates,2452,Iodopovidona; 10%; Solução,17C06,Matalane,
expirationdates,2457,"Mitoxantrona, hidrocloreto; 10mg; Injectável",09B06,Matalane,
expirationdates,2460,Nevirapina (NVP); 50mg 60Comp Disp; Embalagem,08S23Z,Matalane,
expirationdates,2467,Hipoclorito de Calcio 1 000g (1kg) Granulado,20A11Y,Matalane,
expirationdates,2467,"Imunoglobulina Humana Inespecifica 0,5mg/10mL Inj",19A01Y,Matalane,
expirationdates,2468,"Hipoclorito de Sódio; 0,2%; Granulado",20A11,Matalane,
expirationdates,2468,Imunoglobulina humana anti-D; 300 mcg/mL; Injectável,19A01,Matalane,
expirationdates,2469,"Hipoclorito de sodio; 0,025% 250 ppm; Solução",20A10,Matalane,
expirationdates,2474,Imunoglobulina humana anti-tet; 250 UI/2mL; Injectável,19A03,Matalane,
expirationdates,2476,"Imunoglobulina humana normal; 16,5%; Injectável",19A01Z,Matalane,
expirationdates,2477,Imunoglobulina humana anti-tetano; 250 UI/2mL; Injectável,19A04,Matalane,
expirationdates,2479,Imunoglubulina anti-rabica; 1000UI/5ml; Injectável,19A02,Matalane,
expirationdates,2483,"Isoflurano; 0,2%; Líquido",18A02,Matalane,
expirationdates,2491,Guia de Remessa /Entrada; SEM DOSAGEM; Papel,25A02,Matalane,
expirationdates,2493,"Digoxina; 2,5mg/50mL; Gotas Orais",01A02,Matalane,
expirationdates,2493,"Digoxina; 2,5mg/50mL; Gotas Orais",01A02,Matalane,17/12/2015
expirationdates,2493,"Digoxina; 2,5mg/50mL; Gotas Orais",01A02,Matalane,29/2/2016
expirationdates,2493,Linimento de calcario; 50g + 50g; Linimento,15A04,Matalane,
expirationdates,2503,Pirazinamida; 400mg; Comprimidos,08L05,Matalane,
expirationdates,2506,Pirazinamida; 500mg; Comprimidos,08L05Z,Matalane,
expirationdates,2525,Ketamina Hidrocloreto; 500mg/10mL; Injectável,18B02,Matalane,
expirationdates,2528,Ketamina Hidrocloreto; 50mg/10mL; Injectável,18B02Z,Matalane,
expirationdates,2536,Piperazina; 750mg/5mL; Xarope,08N05,Matalane,
expirationdates,2548,Iodopovidona ; 4% 4g/100ml; Solução Aquosa,20A12,Matalane,
expirationdates,2569,Ipecacuanha; 7g + 10mL; Xarope,21A09,Matalane,
expirationdates,2571,"Mentol+Salicilato de metilo; 0,2% 20g; Pomada",14C01,Matalane,
expirationdates,2571,Praziquantel; 600mg; Comprimidos,08N06,Matalane,
expirationdates,2578,Prednisolona; 2X14Comprimidos40+30+20+15+10+; Comprimidos,08M6ZZ,Matalane,
expirationdates,2581,Pirimetamina; 25mg; Comprimidos,08O16,Matalane,
expirationdates,2585,"Mistura Intraven para nutritao; 0,2%; Injectável",12B0XZ,Matalane,
expirationdates,2595,Metilprednisolona acetato; 40mg/mL; Injectável,14A08,Matalane,
expirationdates,2603,Ondansetron; 2mg/4ml; Injectável,09H04Z,Matalane,
expirationdates,2603,Ondansetron; 4mg; Cápsulas,09H03,Matalane,
expirationdates,2606,Ondansetron; 8mg/4mL; Injectável,09H04,Matalane,
expirationdates,2612,Paclitaxel; 30mg/5mL; Injectável,09E10,Matalane,
expirationdates,2612,"Primaquina,fosfato; 15mg; Comprimidos",08O09,Matalane,
expirationdates,2629,"Multivitaminas; 0,2%-frasco; Xarope",12D11,Matalane,
expirationdates,2630,"Multivitaminas; 0,2%; Comprimidos",12D10,Matalane,
expirationdates,2631,Lidocaina Hidrocloride Carpule; 2%; Injectável,18C07B,Matalane,
expirationdates,2634,"Lidocaina carpule; 36mg/1,8ml-Ampola; Injectável",18C07,Matalane,
expirationdates,2635,Lidocaina carpule; 40mg/2mL-ampola; Injectável,18C06Z,Matalane,
expirationdates,2637,Lidocaina Hiperbarica; 100mg/2mL; Injectável,18C09Z,Matalane,
expirationdates,2639,"Metilprednisolona aceponato; 0,1%; Créme",15B16,Matalane,
expirationdates,2642,"Metilprednisolona aceponato; 0,1%; Emulsão",15B17,Matalane,
expirationdates,2645,Lidocaina com Adernalina; 1:200 000 30 ML; Injectável,18C10X,Matalane,
expirationdates,2645,"Metilprednisolona aceponato; 0,1%; Pomada",15B18,Matalane,
expirationdates,2648,Lidocaina; 1%-10mg/ml- Ampola; Injectável,18C06,Matalane,
expirationdates,2649,"Lidocaina+Adrenalina  carpule; 0,2%; Injectável",18C11,Matalane,
